,Unnamed: 0,province,date,confirmed,confirmed (cumulative),deaths,deaths (cumulative),recovered,recovered (cumulative),population,area ($km^2$),north border (latitude),south border (latitude),east border (longitude),west border (longitude),capital,capital coordinate (latitude),capital coordinate (longitude)
21,21,ACEH,22-03-2020,0.0,0.0,0.0,0.0,0.0,0.0,5.316.300,57.956,6.2744496,1.4586943,98.6861879,94.7717124,Banda Aceh,5.5528455,95.3192908
22,22,ACEH,23-03-2020,0.0,0.0,0.0,0.0,0.0,0.0,5.316.300,57.956,6.2744496,1.4586943,98.6861879,94.7717124,Banda Aceh,5.5528455,95.3192908
23,23,ACEH,24-03-2020,0.0,0.0,0.0,0.0,0.0,0.0,5.316.300,57.956,6.2744496,1.4586943,98.6861879,94.7717124,Banda Aceh,5.5528455,95.3192908
24,24,ACEH,25-03-2020,0.0,0.0,0.0,0.0,0.0,0.0,5.316.300,57.956,6.2744496,1.4586943,98.6861879,94.7717124,Banda Aceh,5.5528455,95.3192908
25,25,ACEH,26-03-2020,1.0,1.0,0.0,0.0,0.0,0.0,5.316.300,57.956,6.2744496,1.4586943,98.68618790000001,94.77171240000001,Banda Aceh,5.5528455,95.31929079999999
26,26,ACEH,27-03-2020,3.0,4.0,0.0,0.0,0.0,0.0,5.316.300,57.956,6.2744496,1.4586943,98.68618790000001,94.77171240000001,Banda Aceh,5.5528455,95.31929079999999
27,27,ACEH,28-03-2020,1.0,5.0,0.0,0.0,0.0,0.0,5.316.300,57.956,6.2744496,1.4586943,98.68618790000001,94.77171240000001,Banda Aceh,5.5528455,95.31929079999999
28,28,ACEH,29-03-2020,0.0,5.0,0.0,0.0,0.0,0.0,5.316.300,57.956,6.2744496,1.4586943,98.68618790000001,94.77171240000001,Banda Aceh,5.5528455,95.31929079999999
29,29,ACEH,30-03-2020,0.0,5.0,0.0,0.0,0.0,0.0,5.316.300,57.956,6.2744496,1.4586943,98.68618790000001,94.77171240000001,Banda Aceh,5.5528455,95.31929079999999
30,30,ACEH,31-03-2020,0.0,5.0,0.0,0.0,0.0,0.0,5.316.300,57.956,6.2744496,1.4586943,98.68618790000001,94.77171240000001,Banda Aceh,5.5528455,95.31929079999999
31,31,ACEH,01-04-2020,0.0,5.0,0.0,0.0,0.0,0.0,5.316.300,57.956,6.2744496,1.4586943,98.68618790000001,94.77171240000001,Banda Aceh,5.5528455,95.31929079999999
32,32,ACEH,02-04-2020,0.0,5.0,0.0,0.0,0.0,0.0,5.316.300,57.956,6.2744496,1.4586943,98.68618790000001,94.77171240000001,Banda Aceh,5.5528455,95.31929079999999
33,33,ACEH,03-04-2020,0.0,5.0,0.0,0.0,0.0,0.0,5.316.300,57.956,6.2744496,1.4586943,98.68618790000001,94.77171240000001,Banda Aceh,5.5528455,95.31929079999999
34,34,ACEH,04-04-2020,0.0,5.0,0.0,0.0,0.0,0.0,5.316.300,57.956,6.2744496,1.4586943,98.68618790000001,94.77171240000001,Banda Aceh,5.5528455,95.31929079999999
35,35,ACEH,05-04-2020,0.0,5.0,0.0,0.0,0.0,0.0,5.316.300,57.956,6.2744496,1.4586943,98.68618790000001,94.77171240000001,Banda Aceh,5.5528455,95.31929079999999
36,36,ACEH,06-04-2020,0.0,5.0,0.0,0.0,0.0,0.0,5.316.300,57.956,6.2744496,1.4586943,98.68618790000001,94.77171240000001,Banda Aceh,5.5528455,95.31929079999999
37,37,ACEH,07-04-2020,0.0,5.0,0.0,0.0,0.0,0.0,5.316.300,57.956,6.2744496,1.4586943,98.68618790000001,94.77171240000001,Banda Aceh,5.5528455,95.31929079999999
38,38,ACEH,08-04-2020,0.0,5.0,0.0,0.0,0.0,0.0,5.316.300,57.956,6.2744496,1.4586943,98.68618790000001,94.77171240000001,Banda Aceh,5.5528455,95.31929079999999
39,39,ACEH,09-04-2020,0.0,5.0,0.0,0.0,1.0,1.0,5.316.300,57.956,6.2744496,1.4586943,98.68618790000001,94.77171240000001,Banda Aceh,5.5528455,95.31929079999999
40,40,ACEH,10-04-2020,0.0,5.0,0.0,0.0,0.0,1.0,5.316.300,57.956,6.2744496,1.4586943,98.68618790000001,94.77171240000001,Banda Aceh,5.5528455,95.31929079999999
41,41,ACEH,11-04-2020,0.0,5.0,0.0,0.0,0.0,1.0,5.316.300,57.956,6.2744496,1.4586943,98.68618790000001,94.77171240000001,Banda Aceh,5.5528455,95.31929079999999
42,42,ACEH,12-04-2020,0.0,5.0,0.0,0.0,0.0,1.0,5.316.300,57.956,6.2744496,1.4586943,98.68618790000001,94.77171240000001,Banda Aceh,5.5528455,95.31929079999999
43,43,ACEH,13-04-2020,0.0,5.0,0.0,0.0,2.0,3.0,5.316.300,57.956,6.2744496,1.4586943,98.68618790000001,94.77171240000001,Banda Aceh,5.5528455,95.31929079999999
44,44,ACEH,14-04-2020,0.0,5.0,0.0,0.0,0.0,3.0,5.316.300,57.956,6.2744496,1.4586943,98.68618790000001,94.77171240000001,Banda Aceh,5.5528455,95.31929079999999
45,45,ACEH,15-04-2020,0.0,5.0,0.0,0.0,0.0,3.0,5.316.300,57.956,6.2744496,1.4586943,98.68618790000001,94.77171240000001,Banda Aceh,5.5528455,95.31929079999999
46,46,ACEH,16-04-2020,0.0,5.0,0.0,0.0,0.0,3.0,5.316.300,57.956,6.2744496,1.4586943,98.68618790000001,94.77171240000001,Banda Aceh,5.5528455,95.31929079999999
47,47,ACEH,17-04-2020,0.0,5.0,0.0,0.0,0.0,3.0,5.316.300,57.956,6.2744496,1.4586943,98.68618790000001,94.77171240000001,Banda Aceh,5.5528455,95.31929079999999
48,48,ACEH,18-04-2020,1.0,6.0,0.0,0.0,0.0,3.0,5.316.300,57.956,6.2744496,1.4586943,98.68618790000001,94.77171240000001,Banda Aceh,5.5528455,95.31929079999999
49,49,ACEH,19-04-2020,1.0,7.0,0.0,0.0,0.0,3.0,5.316.300,57.956,6.2744496,1.4586943,98.68618790000001,94.77171240000001,Banda Aceh,5.5528455,95.31929079999999
50,50,ACEH,20-04-2020,0.0,7.0,0.0,0.0,0.0,3.0,5.316.300,57.956,6.2744496,1.4586943,98.68618790000001,94.77171240000001,Banda Aceh,5.5528455,95.31929079999999
51,51,ACEH,21-04-2020,0.0,7.0,0.0,0.0,0.0,3.0,5.316.300,57.956,6.2744496,1.4586943,98.68618790000001,94.77171240000001,Banda Aceh,5.5528455,95.31929079999999
52,52,ACEH,22-04-2020,0.0,7.0,0.0,0.0,0.0,3.0,5.316.300,57.956,6.2744496,1.4586943,98.68618790000001,94.77171240000001,Banda Aceh,5.5528455,95.31929079999999
53,53,ACEH,23-04-2020,0.0,7.0,1.0,1.0,0.0,3.0,5.316.300,57.956,6.2744496,1.4586943,98.68618790000001,94.77171240000001,Banda Aceh,5.5528455,95.31929079999999
54,54,ACEH,24-04-2020,1.0,8.0,0.0,1.0,0.0,3.0,5.316.300,57.956,6.2744496,1.4586943,98.68618790000001,94.77171240000001,Banda Aceh,5.5528455,95.31929079999999
55,55,ACEH,25-04-2020,1.0,9.0,0.0,1.0,0.0,3.0,5.316.300,57.956,6.2744496,1.4586943,98.68618790000001,94.77171240000001,Banda Aceh,5.5528455,95.31929079999999
56,56,ACEH,26-04-2020,0.0,9.0,0.0,1.0,0.0,3.0,5.316.300,57.956,6.2744496,1.4586943,98.68618790000001,94.77171240000001,Banda Aceh,5.5528455,95.31929079999999
57,57,ACEH,27-04-2020,0.0,9.0,0.0,1.0,1.0,4.0,5.316.300,57.956,6.2744496,1.4586943,98.68618790000001,94.77171240000001,Banda Aceh,5.5528455,95.31929079999999
58,58,ACEH,28-04-2020,0.0,9.0,0.0,1.0,1.0,5.0,5.316.300,57.956,6.2744496,1.4586943,98.68618790000001,94.77171240000001,Banda Aceh,5.5528455,95.31929079999999
59,59,ACEH,29-04-2020,0.0,9.0,0.0,1.0,1.0,6.0,5.316.300,57.956,6.2744496,1.4586943,98.68618790000001,94.77171240000001,Banda Aceh,5.5528455,95.31929079999999
60,60,ACEH,30-04-2020,1.0,10.0,0.0,1.0,0.0,6.0,5.316.300,57.956,6.2744496,1.4586943,98.68618790000001,94.77171240000001,Banda Aceh,5.5528455,95.31929079999999
61,61,ACEH,01-05-2020,1.0,11.0,0.0,1.0,0.0,6.0,5.316.300,57.956,6.2744496,1.4586943,98.68618790000001,94.77171240000001,Banda Aceh,5.5528455,95.31929079999999
62,62,ACEH,02-05-2020,0.0,11.0,0.0,1.0,0.0,6.0,5.316.300,57.956,6.2744496,1.4586943,98.68618790000001,94.77171240000001,Banda Aceh,5.5528455,95.31929079999999
63,63,ACEH,03-05-2020,1.0,12.0,0.0,1.0,2.0,8.0,5.316.300,57.956,6.2744496,1.4586943,98.68618790000001,94.77171240000001,Banda Aceh,5.5528455,95.31929079999999
64,64,ACEH,04-05-2020,0.0,12.0,0.0,1.0,0.0,8.0,5.316.300,57.956,6.2744496,1.4586943,98.68618790000001,94.77171240000001,Banda Aceh,5.5528455,95.31929079999999
65,65,ACEH,05-05-2020,0.0,12.0,0.0,1.0,0.0,8.0,5.316.300,57.956,6.2744496,1.4586943,98.68618790000001,94.77171240000001,Banda Aceh,5.5528455,95.31929079999999
66,66,ACEH,06-05-2020,5.0,17.0,0.0,1.0,0.0,8.0,5.316.300,57.956,6.2744496,1.4586943,98.68618790000001,94.77171240000001,Banda Aceh,5.5528455,95.31929079999999
67,67,ACEH,07-05-2020,0.0,17.0,0.0,1.0,0.0,8.0,5.316.300,57.956,6.2744496,1.4586943,98.68618790000001,94.77171240000001,Banda Aceh,5.5528455,95.31929079999999
68,68,ACEH,08-05-2020,0.0,17.0,0.0,1.0,3.0,11.0,5.316.300,57.956,6.2744496,1.4586943,98.68618790000001,94.77171240000001,Banda Aceh,5.5528455,95.31929079999999
69,69,ACEH,09-05-2020,0.0,17.0,0.0,1.0,0.0,11.0,5.316.300,57.956,6.2744496,1.4586943,98.68618790000001,94.77171240000001,Banda Aceh,5.5528455,95.31929079999999
70,70,ACEH,10-05-2020,0.0,17.0,0.0,1.0,0.0,11.0,5.316.300,57.956,6.2744496,1.4586943,98.68618790000001,94.77171240000001,Banda Aceh,5.5528455,95.31929079999999
71,71,ACEH,11-05-2020,0.0,17.0,0.0,1.0,1.0,12.0,5.316.300,57.956,6.2744496,1.4586943,98.68618790000001,94.77171240000001,Banda Aceh,5.5528455,95.31929079999999
72,72,ACEH,12-05-2020,0.0,17.0,0.0,1.0,0.0,12.0,5.316.300,57.956,6.2744496,1.4586943,98.68618790000001,94.77171240000001,Banda Aceh,5.5528455,95.31929079999999
73,73,ACEH,13-05-2020,0.0,17.0,0.0,1.0,1.0,13.0,5.316.300,57.956,6.2744496,1.4586943,98.68618790000001,94.77171240000001,Banda Aceh,5.5528455,95.31929079999999
74,74,ACEH,14-05-2020,0.0,17.0,0.0,1.0,0.0,13.0,5.316.300,57.956,6.2744496,1.4586943,98.68618790000001,94.77171240000001,Banda Aceh,5.5528455,95.31929079999999
75,75,ACEH,15-05-2020,0.0,17.0,0.0,1.0,0.0,13.0,5.316.300,57.956,6.2744496,1.4586943,98.68618790000001,94.77171240000001,Banda Aceh,5.5528455,95.31929079999999
76,76,ACEH,16-05-2020,1.0,18.0,0.0,1.0,2.0,15.0,5.316.300,57.956,6.2744496,1.4586943,98.68618790000001,94.77171240000001,Banda Aceh,5.5528455,95.31929079999999
77,77,ACEH,17-05-2020,0.0,18.0,0.0,1.0,0.0,15.0,5.316.300,57.956,6.2744496,1.4586943,98.68618790000001,94.77171240000001,Banda Aceh,5.5528455,95.31929079999999
78,78,ACEH,18-05-2020,0.0,18.0,0.0,1.0,0.0,15.0,5.316.300,57.956,6.2744496,1.4586943,98.68618790000001,94.77171240000001,Banda Aceh,5.5528455,95.31929079999999
79,79,ACEH,19-05-2020,0.0,18.0,0.0,1.0,0.0,15.0,5.316.300,57.956,6.2744496,1.4586943,98.68618790000001,94.77171240000001,Banda Aceh,5.5528455,95.31929079999999
80,80,ACEH,20-05-2020,0.0,18.0,0.0,1.0,0.0,15.0,5.316.300,57.956,6.2744496,1.4586943,98.68618790000001,94.77171240000001,Banda Aceh,5.5528455,95.31929079999999
81,81,ACEH,21-05-2020,0.0,18.0,0.0,1.0,0.0,15.0,5.316.300,57.956,6.2744496,1.4586943,98.68618790000001,94.77171240000001,Banda Aceh,5.5528455,95.31929079999999
82,82,ACEH,22-05-2020,1.0,19.0,0.0,1.0,1.0,16.0,5.316.300,57.956,6.2744496,1.4586943,98.68618790000001,94.77171240000001,Banda Aceh,5.5528455,95.31929079999999
83,83,ACEH,23-05-2020,0.0,19.0,0.0,1.0,1.0,17.0,5.316.300,57.956,6.2744496,1.4586943,98.68618790000001,94.77171240000001,Banda Aceh,5.5528455,95.31929079999999
84,84,ACEH,24-05-2020,0.0,19.0,0.0,1.0,0.0,17.0,5.316.300,57.956,6.2744496,1.4586943,98.68618790000001,94.77171240000001,Banda Aceh,5.5528455,95.31929079999999
85,85,ACEH,25-05-2020,0.0,19.0,0.0,1.0,0.0,17.0,5.316.300,57.956,6.2744496,1.4586943,98.68618790000001,94.77171240000001,Banda Aceh,5.5528455,95.31929079999999
86,86,ACEH,26-05-2020,0.0,19.0,0.0,1.0,0.0,17.0,5.316.300,57.956,6.2744496,1.4586943,98.68618790000001,94.77171240000001,Banda Aceh,5.5528455,95.31929079999999
87,87,ACEH,27-05-2020,0.0,19.0,0.0,1.0,0.0,17.0,5.316.300,57.956,6.2744496,1.4586943,98.68618790000001,94.77171240000001,Banda Aceh,5.5528455,95.31929079999999
88,88,ACEH,28-05-2020,1.0,20.0,0.0,1.0,0.0,17.0,5.316.300,57.956,6.2744496,1.4586943,98.68618790000001,94.77171240000001,Banda Aceh,5.5528455,95.31929079999999
89,89,ACEH,29-05-2020,0.0,20.0,0.0,1.0,0.0,17.0,5.316.300,57.956,6.2744496,1.4586943,98.68618790000001,94.77171240000001,Banda Aceh,5.5528455,95.31929079999999
90,90,ACEH,30-05-2020,0.0,20.0,0.0,1.0,0.0,17.0,5.316.300,57.956,6.2744496,1.4586943,98.68618790000001,94.77171240000001,Banda Aceh,5.5528455,95.31929079999999
91,91,ACEH,31-05-2020,0.0,20.0,0.0,1.0,0.0,17.0,5.316.300,57.956,6.2744496,1.4586943,98.68618790000001,94.77171240000001,Banda Aceh,5.5528455,95.31929079999999
92,92,ACEH,01-06-2020,0.0,20.0,0.0,1.0,0.0,17.0,5.316.300,57.956,6.2744496,1.4586943,98.68618790000001,94.77171240000001,Banda Aceh,5.5528455,95.31929079999999
93,93,ACEH,02-06-2020,0.0,20.0,0.0,1.0,0.0,17.0,5.316.300,57.956,6.2744496,1.4586943,98.68618790000001,94.77171240000001,Banda Aceh,5.5528455,95.31929079999999
94,94,ACEH,03-06-2020,0.0,20.0,0.0,1.0,1.0,18.0,5.316.300,57.956,6.2744496,1.4586943,98.68618790000001,94.77171240000001,Banda Aceh,5.5528455,95.31929079999999
95,95,ACEH,04-06-2020,0.0,20.0,0.0,1.0,0.0,18.0,5.316.300,57.956,6.2744496,1.4586943,98.68618790000001,94.77171240000001,Banda Aceh,5.5528455,95.31929079999999
96,96,ACEH,05-06-2020,0.0,20.0,0.0,1.0,0.0,18.0,5.316.300,57.956,6.2744496,1.4586943,98.68618790000001,94.77171240000001,Banda Aceh,5.5528455,95.31929079999999
97,97,ACEH,06-06-2020,0.0,20.0,0.0,1.0,0.0,18.0,5.316.300,57.956,6.2744496,1.4586943,98.68618790000001,94.77171240000001,Banda Aceh,5.5528455,95.31929079999999
98,98,ACEH,07-06-2020,0.0,20.0,0.0,1.0,0.0,18.0,5.316.300,57.956,6.2744496,1.4586943,98.68618790000001,94.77171240000001,Banda Aceh,5.5528455,95.31929079999999
99,99,ACEH,08-06-2020,0.0,20.0,0.0,1.0,0.0,18.0,5.316.300,57.956,6.2744496,1.4586943,98.68618790000001,94.77171240000001,Banda Aceh,5.5528455,95.31929079999999
100,100,ACEH,09-06-2020,0.0,20.0,0.0,1.0,0.0,18.0,5.316.300,57.956,6.2744496,1.4586943,98.68618790000001,94.77171240000001,Banda Aceh,5.5528455,95.31929079999999
101,101,ACEH,10-06-2020,2.0,22.0,0.0,1.0,0.0,18.0,5.316.300,57.956,6.2744496,1.4586943,98.68618790000001,94.77171240000001,Banda Aceh,5.5528455,95.31929079999999
102,102,ACEH,11-06-2020,0.0,22.0,0.0,1.0,0.0,18.0,5.316.300,57.956,6.2744496,1.4586943,98.68618790000001,94.77171240000001,Banda Aceh,5.5528455,95.31929079999999
103,103,ACEH,12-06-2020,0.0,22.0,0.0,1.0,0.0,18.0,5.316.300,57.956,6.2744496,1.4586943,98.68618790000001,94.77171240000001,Banda Aceh,5.5528455,95.31929079999999
104,104,ACEH,13-06-2020,0.0,22.0,0.0,1.0,1.0,19.0,5.316.300,57.956,6.2744496,1.4586943,98.68618790000001,94.77171240000001,Banda Aceh,5.5528455,95.31929079999999
105,105,ACEH,14-06-2020,5.0,27.0,0.0,1.0,0.0,19.0,5.316.300,57.956,6.2744496,1.4586943,98.68618790000001,94.77171240000001,Banda Aceh,5.5528455,95.31929079999999
106,106,ACEH,15-06-2020,0.0,27.0,0.0,1.0,0.0,19.0,5.316.300,57.956,6.2744496,1.4586943,98.68618790000001,94.77171240000001,Banda Aceh,5.5528455,95.31929079999999
107,107,ACEH,16-06-2020,0.0,27.0,0.0,1.0,1.0,20.0,5.316.300,57.956,6.2744496,1.4586943,98.68618790000001,94.77171240000001,Banda Aceh,5.5528455,95.31929079999999
108,108,ACEH,17-06-2020,10.0,37.0,1.0,2.0,0.0,20.0,5.316.300,57.956,6.2744496,1.4586943,98.68618790000001,94.77171240000001,Banda Aceh,5.5528455,95.31929079999999
109,109,ACEH,18-06-2020,1.0,38.0,0.0,2.0,0.0,20.0,5.316.300,57.956,6.2744496,1.4586943,98.68618790000001,94.77171240000001,Banda Aceh,5.5528455,95.31929079999999
110,110,ACEH,19-06-2020,0.0,38.0,0.0,2.0,0.0,20.0,5.316.300,57.956,6.2744496,1.4586943,98.68618790000001,94.77171240000001,Banda Aceh,5.5528455,95.31929079999999
111,111,ACEH,20-06-2020,1.0,39.0,0.0,2.0,0.0,20.0,5.316.300,57.956,6.2744496,1.4586943,98.68618790000001,94.77171240000001,Banda Aceh,5.5528455,95.31929079999999
112,112,ACEH,21-06-2020,10.0,49.0,0.0,2.0,0.0,20.0,5.316.300,57.956,6.2744496,1.4586943,98.68618790000001,94.77171240000001,Banda Aceh,5.5528455,95.31929079999999
113,113,ACEH,22-06-2020,0.0,49.0,0.0,2.0,0.0,20.0,5.316.300,57.956,6.2744496,1.4586943,98.68618790000001,94.77171240000001,Banda Aceh,5.5528455,95.31929079999999
114,114,ACEH,23-06-2020,0.0,49.0,0.0,2.0,0.0,20.0,5.316.300,57.956,6.2744496,1.4586943,98.68618790000001,94.77171240000001,Banda Aceh,5.5528455,95.31929079999999
115,115,ACEH,24-06-2020,4.0,53.0,0.0,2.0,0.0,20.0,5.316.300,57.956,6.2744496,1.4586943,98.68618790000001,94.77171240000001,Banda Aceh,5.5528455,95.31929079999999
116,116,ACEH,25-06-2020,13.0,66.0,0.0,2.0,0.0,20.0,5.316.300,57.956,6.2744496,1.4586943,98.68618790000001,94.77171240000001,Banda Aceh,5.5528455,95.31929079999999
117,117,ACEH,26-06-2020,3.0,69.0,0.0,2.0,0.0,20.0,5.316.300,57.956,6.2744496,1.4586943,98.68618790000001,94.77171240000001,Banda Aceh,5.5528455,95.31929079999999
118,118,ACEH,27-06-2020,8.0,77.0,0.0,2.0,2.0,22.0,5.316.300,57.956,6.2744496,1.4586943,98.68618790000001,94.77171240000001,Banda Aceh,5.5528455,95.31929079999999
119,119,ACEH,28-06-2020,2.0,79.0,0.0,2.0,3.0,25.0,5.316.300,57.956,6.2744496,1.4586943,98.68618790000001,94.77171240000001,Banda Aceh,5.5528455,95.31929079999999
120,120,ACEH,29-06-2020,0.0,79.0,1.0,3.0,0.0,25.0,5.316.300,57.956,6.2744496,1.4586943,98.68618790000001,94.77171240000001,Banda Aceh,5.5528455,95.31929079999999
121,121,ACEH,30-06-2020,1.0,80.0,0.0,3.0,1.0,26.0,5.316.300,57.956,6.2744496,1.4586943,98.68618790000001,94.77171240000001,Banda Aceh,5.5528455,95.31929079999999
122,122,ACEH,01-07-2020,6.0,86.0,0.0,3.0,5.0,31.0,5.316.300,57.956,6.2744496,1.4586943,98.68618790000001,94.77171240000001,Banda Aceh,5.5528455,95.31929079999999
123,123,ACEH,02-07-2020,0.0,86.0,0.0,3.0,0.0,31.0,5.316.300,57.956,6.2744496,1.4586943,98.68618790000001,94.77171240000001,Banda Aceh,5.5528455,95.31929079999999
124,0,BALI,01-03-2020,0.0,0.0,0.0,0.0,0.0,0.0,4.362.000,5.78,-8.0615889,-8.850431599999997,115.7114992,114.4315327,Denpasar,-8.652497300000002,115.2191175
125,1,BALI,02-03-2020,0.0,0.0,0.0,0.0,0.0,0.0,4.362.000,5.78,-8.0615889,-8.850431599999997,115.7114992,114.4315327,Denpasar,-8.652497300000002,115.2191175
126,2,BALI,03-03-2020,0.0,0.0,0.0,0.0,0.0,0.0,4.362.000,5.78,-8.0615889,-8.850431599999997,115.7114992,114.4315327,Denpasar,-8.652497300000002,115.2191175
127,3,BALI,04-03-2020,0.0,0.0,0.0,0.0,0.0,0.0,4.362.000,5.78,-8.0615889,-8.850431599999997,115.7114992,114.4315327,Denpasar,-8.652497300000002,115.2191175
128,4,BALI,05-03-2020,0.0,0.0,0.0,0.0,0.0,0.0,4.362.000,5.78,-8.0615889,-8.850431599999997,115.7114992,114.4315327,Denpasar,-8.652497300000002,115.2191175
129,5,BALI,06-03-2020,0.0,0.0,0.0,0.0,0.0,0.0,4.362.000,5.78,-8.0615889,-8.850431599999997,115.7114992,114.4315327,Denpasar,-8.652497300000002,115.2191175
130,6,BALI,07-03-2020,0.0,0.0,0.0,0.0,0.0,0.0,4.362.000,5.78,-8.0615889,-8.850431599999997,115.7114992,114.4315327,Denpasar,-8.652497300000002,115.2191175
131,7,BALI,08-03-2020,0.0,0.0,0.0,0.0,0.0,0.0,4.362.000,5.78,-8.0615889,-8.850431599999997,115.7114992,114.4315327,Denpasar,-8.652497300000002,115.2191175
132,8,BALI,09-03-2020,0.0,0.0,0.0,0.0,0.0,0.0,4.362.000,5.78,-8.0615889,-8.850431599999997,115.7114992,114.4315327,Denpasar,-8.652497300000002,115.2191175
133,9,BALI,10-03-2020,0.0,0.0,0.0,0.0,0.0,0.0,4.362.000,5.78,-8.0615889,-8.850431599999997,115.7114992,114.4315327,Denpasar,-8.652497300000002,115.2191175
134,10,BALI,11-03-2020,0.0,0.0,0.0,0.0,0.0,0.0,4.362.000,5.78,-8.0615889,-8.850431599999997,115.7114992,114.4315327,Denpasar,-8.652497300000002,115.2191175
135,11,BALI,12-03-2020,0.0,0.0,0.0,0.0,0.0,0.0,4.362.000,5.78,-8.0615889,-8.850431599999997,115.7114992,114.4315327,Denpasar,-8.652497300000002,115.2191175
136,12,BALI,13-03-2020,0.0,0.0,0.0,0.0,0.0,0.0,4.362.000,5.78,-8.0615889,-8.850431599999997,115.7114992,114.4315327,Denpasar,-8.652497300000002,115.2191175
137,13,BALI,14-03-2020,0.0,0.0,0.0,0.0,0.0,0.0,4.362.000,5.78,-8.0615889,-8.850431599999997,115.7114992,114.4315327,Denpasar,-8.652497300000002,115.2191175
138,14,BALI,15-03-2020,0.0,0.0,0.0,0.0,0.0,0.0,4.362.000,5.78,-8.0615889,-8.850431599999997,115.7114992,114.4315327,Denpasar,-8.652497300000002,115.2191175
